id,name,address,addressNumber,zipCode,districtCode,districtName,altitude,nearbyStations,location,stationType,lat,lon
55,55 5 DE MAYO-BOLIVAR,055 - 5 de Mayo - Bolívar,S/N,06700,1,Ampliación Granada,,"[65, 87]","{'lat': 19.434356, 'lon': -99.138064}","BIKE,TPV",19.434356,-99.138064
124,124 CLAUDIO BERNARD-DR. LICEAGA,124 - Claudio Bernard-Dr. Liceaga,S/N,06500,1,Ampliación Granada,,"[119, 123, 133]","{'lat': 19.422392, 'lon': -99.150358}",BIKE,19.422392,-99.150358
159,159 HUATABAMPO-EJE 1 PTE. AV. CUAUHTÉMOC,159 - Huatabampo-Eje 1 Pte. Av. Cuauhtémoc,S/N,06760,1,Ampliación Granada,,"[155, 158, 163]","{'lat': 19.407517, 'lon': -99.155373}",BIKE,19.407517,-99.155373
241,E241 EJERCITO NAL-JUAN VAZQUEZ DE LA MELLA ,241 - Ejercito Nacional-Juan Vazquez de la Mella,S/N,11520,1,Ampliación Granada,,"[222, 460]","{'lat': 19.43862, 'lon': -99.20758}",ELECTRIC_BIKE,19.43862,-99.20758
243,243 MIGUEL DE CERVANTES SAAVEDRA-LAGO FILT ,243 - Miguel de Cervantes Saavedra-Lago Filt,S/N,11510,1,Ampliación Granada,,"[199, 242, 244]","{'lat': 19.440839, 'lon': -99.196712}",BIKE,19.440839,-99.196712
350,350 JOSE CLEMENTE OROZCO-CORREGGIO,350 - Jose Clemente Orozco-Correggio,S/N,3710,1,Ampliación Granada,,"[349, 352]","{'lat': 19.384062, 'lon': -99.181482}",BIKE,19.384062,-99.181482
445,E445 RIFF-AVENIDA RIO CHURUBUSCO,445 - Riff-Avenida Rio Churubusco,S/N,3340,1,Ampliación Granada,,"[434, 446]","{'lat': 19.35827, 'lon': -99.156105}",ELECTRIC_BIKE,19.35827,-99.156105
463,463 LAGO ANDRÓMACO-LAGO ZURICH,463 LAGO ANDRÓMACO-LAGO ZURICH,S/N,11529,1,Ampliación Granada,,"[197, 242, 462]","{'lat': 19.442338, 'lon': -99.202492}",BIKE,19.442338,-99.202492
469,E469 BAHÍA DE LA CONCEPCIÓN-BAHÍA DE TODOS LOS SAN,469BAHÍA DELA CONCEPCIÓN-BAHÍA DE TODOS LOS SANTOS,S/N,11300,2,Anzures,,"[247, 470, 472]","{'lat': 19.434183, 'lon': -99.173089}",ELECTRIC_BIKE,19.434183,-99.173089
470,470 BAHÍA DE LAS PALMAS-BAHÍA DE TODOS LOS SANTOS,470 BAHÍA DE LAS PALMAS-BAHÍA DE TODOS LOS SANTOS ,S/N,11300,2,Anzures,,"[471, 473]","{'lat': 19.435039, 'lon': -99.173879}",BIKE,19.435039,-99.173879
471,471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA ,471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA ,S/N,11300,2,Anzures,,"[470, 473, 474]","{'lat': 19.436287, 'lon': -99.174888}",BIKE,19.436287,-99.174888
472,E472 BAHÍA SANTA BÁRBARA-BAHÍA DE BALLENAS ,472 BAHÍA SANTA BÁRBARA-BAHÍA DE BALLENAS ,S/N,11300,2,Anzures,,"[247, 469, 471, 473, 474, 479]","{'lat': 19.437667, 'lon': -99.17711}",ELECTRIC_BIKE,19.437667,-99.17711
473,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,S/N,11300,2,Anzures,,"[471, 474, 478]","{'lat': 19.438143, 'lon': -99.17519}","BIKE,TPV",19.438143,-99.17519
452,452 LEIBNITZ-AV. EJERCITO NACIONAL,452 LEIBNITZ-AV. EJERCITO NACIONAL,S/N,11590,2,Anzures,,[452],"{'lat': 19.435031, 'lon': -99.179838}",BIKE,19.435031,-99.179838
246,246 LEIBNITZ-THIERS,246 - Leibnitz-Thiers,S/N,11510,2,Anzures,,"[207, 247, 248]","{'lat': 19.434147, 'lon': -99.179835}",BIKE,19.434147,-99.179835
247,E247 HERSCHEL-ROUSSEAU ,247 - Herschel-Rousseau,S/N,11510,2,Anzures,,"[246, 469, 472]","{'lat': 19.432276, 'lon': -99.18064}",ELECTRIC_BIKE,19.432276,-99.18064
248,248 SHAKESPEARE-LAFAYETTE ,248 - Shakespeare-Lafayette,S/N,11510,2,Anzures,,"[246, 247, 249]","{'lat': 19.43175, 'lon': -99.177399}",BIKE,19.43175,-99.177399
249,249 SHAKESPEARE-DARWIN ,249 - Shakespeare-Darwin,S/N,11510,2,Anzures,,"[248, 250, 251]","{'lat': 19.429877, 'lon': -99.177569}",BIKE,19.429877,-99.177569
250,250 DARWIN-MARIANO ESCOBEDO ,250 - Darwin-Mariano Escobedo,S/N,11510,2,Anzures,,"[239, 249, 252]","{'lat': 19.429057, 'lon': -99.17966}","BIKE,TPV",19.429057,-99.17966
251,251 GOETHE-DARWIN ,251 - Goethe-Darwin,S/N,11510,2,Anzures,,"[248, 249, 252]","{'lat': 19.429261, 'lon': -99.17538}",BIKE,19.429261,-99.17538
252,252 VICTOR HUGO-SHAKESPEARE ,252 - Víctor Hugo-Shakespeare,S/N,11510,2,Anzures,,"[249, 251, 253]","{'lat': 19.427575, 'lon': -99.17702}",BIKE,19.427575,-99.17702
253,253 DANTE-TOLSTOI ,253 - Dante-Tolstoi,S/N,11510,2,Anzures,,"[195, 252, 261]","{'lat': 19.425835, 'lon': -99.177924}","BIKE,TPV",19.425835,-99.177924
433,433 JOSE MARÍA OLLOQUI-LOPÉZ COSTILLA,433 - Jose María Olloqui-Lopéz Costilla,S/N,3104,ACA,Acacias,,"[434, 435, 439]","{'lat': 19.363558, 'lon': -99.170819}",BIKE,19.363558,-99.170819
434,E434 JOSE MARÍA OLLOQUI-AMORES,434 - Jose María Olloqui-Amores,S/N,3104,ACA,Acacias,,"[391, 433, 435]","{'lat': 19.363741, 'lon': -99.171268}",ELECTRIC_BIKE,19.363741,-99.171268
423,423 MORAS-JOSÉ MARÍA RICO (EJE 8),423 - Moras-José María Rico (Eje 8),S/N,3240,ACA,Acacias,,"[422, 436, 437]","{'lat': 19.367631, 'lon': -99.175342}",BIKE,19.367631,-99.175342
436,436 RODRIGUEZ SARO-BUFALLO,436 - Rodriguez Saro-Bufallo,S/N,3240,ACA,Acacias,,"[422, 423, 437]","{'lat': 19.366217, 'lon': -99.177819}",BIKE,19.366217,-99.177819
437,437 MORAS-COMUNAL,437 - Moras-Comunal,S/N,3240,ACA,Acacias,,"[423, 436, 438]","{'lat': 19.36480833, 'lon': -99.17602222}",BIKE,19.36480833,-99.17602222
438,438 ADOLFO PRIETO-JOSÉ MARÍA OLLOQUI,438 - Adolfo Prieto-José María Olloqui,S/N,3240,ACA,Acacias,,"[434, 435, 437]","{'lat': 19.36479722, 'lon': -99.17458333}",BIKE,19.36479722,-99.17458333
439,439 AMORES-AVENIDA COYOACÁN,439 - Amores-Avenida Coyoacán,S/N,3240,ACA,Acacias,,"[433, 434, 438]","{'lat': 19.36218889, 'lon': -99.17246667}",BIKE,19.36218889,-99.17246667
420,420 MARÍA LUZ BRINGAS-OSO,420 - María Luz Bringas-Oso,S/N,3230,ACT,Actipan,,"[418, 419, 421]","{'lat': 19.369723, 'lon': -99.17964}",BIKE,19.369723,-99.17964
421,421 MARÍA LUZ BRINGAS-OSO,421 - María Luz Bringas-Oso,S/N,3230,ACT,Actipan,,"[419, 420, 422]","{'lat': 19.369467, 'lon': -99.179401}",BIKE,19.369467,-99.179401
422,422 BUFALO-JOSÉ MARÍA RICO (EJE 8),422 - Bufalo-José María Rico (Eje 8),S/N,3230,ACT,Actipan,,"[421, 423, 436]","{'lat': 19.368356, 'lon': -99.177487}",BIKE,19.368356,-99.177487
416,416 RECREO-PARROQUÍA,416 - Recreo-Parroquía,S/N,3104,ACT,Actipan,,"[390, 391, 415]","{'lat': 19.371308, 'lon': -99.177607}",BIKE,19.371308,-99.177607
479,E479 LAGO MURITZ-AV. MARINA NACIONAL,479 LAGO MURITZ-AV.MARINA NACIONAL,S/N,11310,AME,Anáhuac Mariano Escobedo,,"[467, 469, 472, 476, 477, 478]","{'lat': 19.444433, 'lon': -99.179664}",ELECTRIC_BIKE,19.444433,-99.179664
480,480 LAGO ISEO-AV. MARINA NACIONAL,480 LAGO ISEO-AV. MARINA NACIONAL,S/N,11310,AME,Anáhuac Mariano Escobedo,,"[476, 477, 478]","{'lat': 19.446073, 'lon': -99.181654}",BIKE,19.446073,-99.181654
464,E464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE ,464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE ,S/N ,11529,AMG,Ampliación Granada,,"[241, 242, 463, 467]","{'lat': 19.442421, 'lon': -99.199838}",ELECTRIC_BIKE,19.442421,-99.199838
333,333 GEORGIA -CAROLINA,333 - Georgia -Carolina,S/N,3810,AMN,Ampliación Nápoles,,"[330, 332, 349]","{'lat': 19.387624, 'lon': -99.180978}",BIKE,19.387624,-99.180978
349,349 AUGUSTO RODIN-AVENIDA SAN ANTONIO,349 - Augusto Rodin-Avenida San Antonio,S/N,3840,AMN,Ampliación Nápoles,,"[332, 348, 350]","{'lat': 19.385688, 'lon': -99.180857}",BIKE,19.385688,-99.180857
326,326 EUGENIA-NEBRASKA,326 - Eugenia-Nebraska,S/N,3840,AMN,Ampliación Nápoles,,"[327, 334, 335]","{'lat': 19.388978, 'lon': -99.174811}",BIKE,19.388978,-99.174811
466,466  LAGO ONEGA-LAGO LADOGA,466  LAGO ONEGA-LAGO LADOGA,S/N,11310,ANH,Anáhuac Dos Lagos,,"[243, 244, 465]","{'lat': 19.44269, 'lon': -99.19083}",BIKE,19.44269,-99.19083
474,474 BAHÍA DE SAN HIPÓLITO-BAHÍA DEL ESPÍRITU SANTO,474 BAHÍA DE SAN HIPÓLITO-BAHÍA DEL ESPÍRITU SANTO,S/N,11320,ANI,Anáhuac I,,"[473, 475, 478]","{'lat': 19.438984, 'lon': -99.177549}",BIKE,19.438984,-99.177549
475,475 LAGO MURITZ-LAGO ALBERTO,475 LAGO MURITZ-LAGO ALBERTO,S/N,11320,ANI,Anáhuac I,,"[468, 474, 477]","{'lat': 19.439249, 'lon': -99.181065}",BIKE,19.439249,-99.181065
477,477 LAGO ISEO-LAGUNA DE MAYRÁN ,477 LAGO ISEO-LAGUNA DE MAYRÁN ,S/N,11320,ANI,Anáhuac I,,"[475, 476, 478]","{'lat': 19.440905, 'lon': -99.181743}",BIKE,19.440905,-99.181743
478,478 LAGUNA DE MAYRÁN-LAGO CHALCO,478 LAGUNA DE MAYRÁN-LAGO CHALCO,S/N,11320,ANI,Anáhuac I,,"[473, 474, 477]","{'lat': 19.440818, 'lon': -99.176961}",BIKE,19.440818,-99.176961
468,468 LAGO XOCHIMILCO-AV. EJÉRCITO NACIONAL,468 LAGO XOCHIMILCO-AV. EJÉRCITO NACIONAL,S/N,11320,ANI,Anáhuac I,,"[452, 474, 475]","{'lat': 19.4366022, 'lon': -99.1796833}",BIKE,19.4366022,-99.1796833
264,264 HÉROES FERROCARRILEROS-AV. CENTRAL,264 - H. Ferrocarrileros - Jesús Garcia ,S/N,06350,BUE,Buenavista,,"[265, 266, 268]","{'lat': 19.440985, 'lon': -99.152935}",BIKE,19.440985,-99.152935
265,265 HÉROES FERROCARRILEROS-JESÚS GARCIA,265 - Jesús Garcia-Héroes Ferrocarrileros,S/N,06350,BUE,Buenavista,,"[264, 275]","{'lat': 19.440839, 'lon': -99.152265}","BIKE,TPV",19.440839,-99.152265
266,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,266 - Av. Jesús Garcia -  Carlos J. Meneses,S/N,06350,BUE,Buenavista,,"[267, 268, 269]","{'lat': 19.444031, 'lon': -99.152187}","BIKE,TPV",19.444031,-99.152187
267,267 AV. JESÜS GARCÏA-CARLOS J. MENESES,267 - Carlos J. Meneses - Av. jesús García,S/N,06350,BUE,Buenavista,,"[176, 266, 271]","{'lat': 19.443735, 'lon': -99.152203}",BIKE,19.443735,-99.152203
268,268 LUIS DONALDO COLOSIO-AV.JESÚS GARCÍA ,268 Luis Donaldo Colosio - Av. Jesus Garcia,S/N,06350,BUE,Buenavista,,"[176, 269, 273]","{'lat': 19.442467, 'lon': -99.151658}",BIKE,19.442467,-99.151658
269,269 LUIS DONALDO COLOSIO-ALDAMA ,269 Luis Donaldo Colosio - Aldama,S/N,06350,BUE,Buenavista,,"[176, 268, 273]","{'lat': 19.442448, 'lon': -99.151586}",BIKE,19.442448,-99.151586
271,271 AV. CENTRAL-J. MENESES ,271 Av. Jesús García - J. Meneses,S/N,06350,BUE,Buenavista,,"[266, 267, 272]","{'lat': 19.443928, 'lon': -99.152525}",BIKE,19.443928,-99.152525
272,272 AV. CENTRAL-J. MENESES ,272 Av. Jesus Garcia - J. Meneses,S/N,06350,BUE,Buenavista,,"[266, 267, 271]","{'lat': 19.443556, 'lon': -99.152556}",BIKE,19.443556,-99.152556
273,273 LUIS DONALDO COLOSIO-AV. CENTRAL,273 Luis Donaldo Colosio - Av. Jesus Garcia,S/N,06350,BUE,Buenavista,,"[176, 268, 274]","{'lat': 19.442707, 'lon': -99.152956}",BIKE,19.442707,-99.152956
274,274 LUIS DONALDO COLOSIO-AV INSURGENTES NORTE ,274 Luis Donaldo Colosio - Av. Insurgentes Norte,S/N,06350,BUE,Buenavista,,"[176, 268, 273]","{'lat': 19.442772, 'lon': -99.153289}",BIKE,19.442772,-99.153289
275,275 HÉROES FERROCARRILEROS-AV. INSURGENTES NORTE,275 Héroes Ferrocarrileros - Av. Jesús García,S/N,06350,BUE,Buenavista,,"[264, 265]","{'lat': 19.441062, 'lon': -99.153164}",BIKE,19.441062,-99.153164
176,176 AV. JESÜS GARCÏA-LUIS DONALDO COLOSIO,176-LUIS DONALDO COLOSIO - AV. JESÜS GARCÏA,S/N,06350,BUE,Buenavista,,"[266, 267, 272]","{'lat': 19.442689, 'lon': -99.152286}",BIKE,19.442689,-99.152286
347,347 PENNSYLVANIA-MAXIMINO AVILA CAMACHO,347 - Pennsylvania-Maximino Avila Camacho,S/N,3710,CDD,Ciudad de los Deportes,,"[334, 346, 348]","{'lat': 19.384378, 'lon': -99.176097}","BIKE,TPV",19.384378,-99.176097
353,353 CAROLINA-HOLBEIN,353 - Carolina-Holbein,S/N,3710,CDD,Ciudad de los Deportes,,"[354, 361, 362]","{'lat': 19.382168, 'lon': -99.178808}","BIKE,TPV",19.382168,-99.178808
362,362 AUGUSTO RODIN-ALBERTO BALDERAS,362 - Augusto Rodin-Alberto Balderas,S/N,3710,CDD,Ciudad de los Deportes,,"[367, 368]","{'lat': 19.382207, 'lon': -99.181043}",BIKE,19.382207,-99.181043
363,363 HOLBEIN-PAULO UCELLO,363 - Holbein-Paulo Ucello,S/N,3710,CDD,Ciudad de los Deportes,,"[362, 365, 367]","{'lat': 19.380813, 'lon': -99.183851}",BIKE,19.380813,-99.183851
260,E260 AV JUAREZ-BALDERAS ,260 - Av. Juárez-Balderas,S/N,06000,CEN,Centro,,"[29, 33, 41, 108]","{'lat': 19.435354, 'lon': -99.147742}",ELECTRIC_BIKE,19.435354,-99.147742
262,262 REPUBLICA DE CUBA-REPUBLICA DE BRASIL ,262 - Republica de Cuba-Republica de Brasil,S/N,06000,CEN,Centro,,"[91, 92, 93]","{'lat': 19.43693, 'lon': -99.13395}","BIKE,TPV",19.43693,-99.13395
87,87 GANTE-VENUSTIANO CARRANZA,087 - Gante - Venustiano Carranza,S/N,06000,CEN,Centro,,"[95, 96]","{'lat': 19.43182, 'lon': -99.13974}","BIKE,TPV",19.43182,-99.13974
88,88 2A CDA 5 DE MAYO-PALMA,088 - 2a Cerrada de 5 de Mayo - Palma,S/N,06000,CEN,Centro,,"[55, 89]","{'lat': 19.433815, 'lon': -99.135303}",BIKE,19.433815,-99.135303
89,89 REPUBLICA DE GUATEMALA-MONTE DE PIEDAD,089 - República de Guatemala - Monte de Piedad,S/N,,CEN,Centro,,[90],"{'lat': 19.434946, 'lon': -99.133989}","BIKE,TPV",19.434946,-99.133989
90,90 JOSE MARIA PINO SUAREZ-CORREGIDORA,090 - José María Pino Suárez - Corregidora,S/N,06000,CEN,Centro,,[89],"{'lat': 19.431698, 'lon': -99.132446}","BIKE,TPV",19.431698,-99.132446
91,91 REPUBLICA DE CUBA-ALLENDE,091 - Republica de Cuba-Allende,S/N,06500,CEN,Centro,,"[90, 92, 93]","{'lat': 19.4374, 'lon': -99.137571}",BIKE,19.4374,-99.137571
92,92 SAN ILDEFONSO-REPUBLICA DE ARGENTINA,092 - San Ildefonso-República de Argentina,S/N,06500,CEN,Centro,,"[90, 91, 93]","{'lat': 19.436531, 'lon': -99.131497}",BIKE,19.436531,-99.131497
93,93 PALMA NORTE-REPUBLICA DE CUBA,093 - Palma Norte-Republica de Cuba,S/N,06500,CEN,Centro,,"[90, 91, 92]","{'lat': 19.436741, 'lon': -99.134811}",BIKE,19.436741,-99.134811
94,94 LIC. VERDAD-MONEDA,94 - Lic. Verdad-Moneda,S/N,06000,CEN,Centro,,[94],"{'lat': 19.433766, 'lon': -99.130918}",BIKE,19.433766,-99.130918
95,95 20 DE NOVIEMBRE-VENUSTIANO CARRANZA,095 - 20 de Noviembre-Venustiano Carranza,S/N,06500,CEN,Centro,,"[93, 96, 97]","{'lat': 19.430722, 'lon': -99.133698}",BIKE,19.430722,-99.133698
96,96 LOPEZ-AYUNTAMIENTO,096 - López-Ayuntamiento,S/N,06500,CEN,Centro,,[98],"{'lat': 19.430625, 'lon': -99.14248}",BIKE,19.430625,-99.14248
97,97 REPUBLICA DE SALVADOR-PINO SUAREZ,097 - Republica de Salvador-Pino Suarez,S/N,06500,CEN,Centro,,"[90, 100]","{'lat': 19.429189, 'lon': -99.132759}",BIKE,19.429189,-99.132759
98,98 EMILIO DONDE-AV. BALDERAS,098 - Emilio Dondé-Av. Balderas,S/N,06500,CEN,Centro,,"[107, 108]","{'lat': 19.430267, 'lon': -99.14861}",BIKE,19.430267,-99.14861
99,99 ERNESTO PUGIBET-LUIS MOYA,99 - Ernesto Pugibet-Luis Moya,S/N,06000,CEN,Centro,,"[96, 98, 122]","{'lat': 19.42995, 'lon': -99.14591}",BIKE,19.42995,-99.14591
100,100 20 DE NOVIEMBRE-MESONES,100 - 20 de Noviembre-Mesones,S/N,06500,CEN,Centro,,"[95, 97]","{'lat': 19.428485, 'lon': -99.1338}",BIKE,19.428485,-99.1338
101,101 1ER. CALLEJÓN DE MESONES-MESONES,1ER. CALLEJÓN DE MESONES - MESONES,S/N,06090,CEN,Centro,,"[100, 104, 105]","{'lat': 19.428366, 'lon': -99.135895}",BIKE,19.428366,-99.135895
102,102 ECHEVESTE-BOLIVAR,102 - Echeveste-Bolivar,S/N,06000,CEN,Centro,,"[104, 109]","{'lat': 19.42821, 'lon': -99.13949}",BIKE,19.42821,-99.13949
104,104 SAN JERONIMO-ISABEL LA CATOLICA,104 - San Jerónimo-Isabel la Católica,S/N,06500,CEN,Centro,,"[105, 109]","{'lat': 19.427059, 'lon': -99.137116}","BIKE,TPV",19.427059,-99.137116
105,105 SAN JERONIMO-5 DE FEBRERO,105 - San Jerónimo-5 de Febrero,S/N,06500,CEN,Centro,,"[104, 106]","{'lat': 19.426755, 'lon': -99.135014}",BIKE,19.426755,-99.135014
106,106 SAN JERONIMO-JOSE MARIA PINO SUAREZ,106 - San Jerónimo-José María Pino Suarez,S/N,06500,CEN,Centro,,"[100, 105]","{'lat': 19.42649, 'lon': -99.133537}",BIKE,19.42649,-99.133537
107,107 TOLSA-BALDERAS,107 - Tolsa-Balderas,S/N,06500,CEN,Centro,,"[98, 108, 122]","{'lat': 19.427329, 'lon': -99.149971}",BIKE,19.427329,-99.149971
108,E108 TOLSA-BALDERAS,108 - Tolsa-Balderas,S/N,06500,CEN,Centro,,"[33, 98, 107, 260]","{'lat': 19.427305, 'lon': -99.149533}",ELECTRIC_BIKE,19.427305,-99.149533
109,109 NEZAHUALCOYOTL-ISABEL LA CATOLICA,109 - Nezahualcóyotl-Isabel la Católica,S/N,06500,CEN,Centro,,"[104, 105, 106]","{'lat': 19.425311, 'lon': -99.137421}",BIKE,19.425311,-99.137421
52,52 HIDALGO-TRUJANO,052 - Dolores - Juárez,S/N,06140,CEN,Centro,,[43],"{'lat': 19.436236, 'lon': -99.142039}","BIKE,TPV",19.436236,-99.142039
43,43 JUAREZ-REVILLAGIGEDO,043 - Revillagigedo - Juárez,S/N,06700,CEN,Centro,,"[52, 82]","{'lat': 19.435228, 'lon': -99.146063}","BIKE,TPV",19.435228,-99.146063
48,48 INDEPENDENCIA-AZUETA,048 - Independencia - Azueta,S/N,06700,CEN,Centro,,"[43, 82]","{'lat': 19.433686, 'lon': -99.146557}",BIKE,19.433686,-99.146557
65,65 MARCONI-TACUBA,065 - Marconi - Tacuba,S/N,06170,CEN,Centro,,"[52, 55]","{'lat': 19.436142, 'lon': -99.139906}","BIKE,TPV",19.436142,-99.139906
82,82 INDEPENDENCIA-MARROQUI,082 - Independencia - Marroquí,S/N,06100,CEN,Centro,,"[43, 48]","{'lat': 19.433115, 'lon': -99.143686}","BIKE,TPV",19.433115,-99.143686
29,29 REFORMA-BUCARELI,029 - Reforma - Bucareli,S/N,06500,CEN,Centro,,[41],"{'lat': 19.434913, 'lon': -99.149939}","BIKE,TPV",19.434913,-99.149939
192,192 RUBEN DARIO-REFORMA,192 - Rubén Darío-Reforma,S/N,11510,CHA,Bosque de Chapultepec,,"[234, 238]","{'lat': 19.42592, 'lon': -99.190755}","BIKE,TPV",19.42592,-99.190755
193,193 RUBEN DARIO-REFORMA,193 - Rubén Darío.Reforma,S/N,11510,CHA,Bosque de Chapultepec,,"[192, 234, 238]","{'lat': 19.425907, 'lon': -99.190733}",BIKE,19.425907,-99.190733
194,194 CTO MAHATMA GANDHI-AV. PASEO DE LA REFORMA,194 - Av. Paseo de la Reforma-Circuito Mahatma Gandhi,S/N,11510,CHA,Bosque de Chapultepec,,"[195, 253, 261]","{'lat': 19.424282, 'lon': -99.180334}","BIKE,TPV",19.424282,-99.180334
